CS 5303 Computer Science I
CS 5343 Algorithm Analysis and Data Structures
CS 6307 Introduction to Big Data Management and Analytics for non CS-Majors
CS 6375 Machine Learning
MATH 6312 Combinatorics and Graph Theory
STAT 5351 Probability and Statistics I
STAT 5352 Probability and Statistics II
STAT 6337 Advanced Statistical Methods I
STAT 6338 Advanced Statistical Methods II
STAT 6348 Applied Multivariate Analysis
STAT 6340 Statistical and Machine Learning
STAT 5351 Probability and Statistics I
STAT 5352 Probability and Statistics II
ACTS 6301 Principles of Long Term Actuarial Mathematics I
ACTS 6303 Principles of Long Term Actuarial Mathematics II
ACTS 6304 Principles of Short Term Actuarial Mathematics I
ACTS 6305 Principles of Short Term Actuarial Mathematics II
ACTS 6307 Advanced Statistics for Risk Modeling
ACTS 6310 Advanced Predictive Analytics
ACTS 6302 Investment and Financial Markets
ACTS 6306 Theory of Credibility
ACTS 6308 Actuarial Financial Mathematics
ACCT 6301   Financial Accounting
ACCT 6305 Accounting for Managers
FIN 6301 Financial Management
FIN 6308 Regulation of Business and Financial Markets
FIN 6310 Investment Theory and Practice
FIN 6314 Fixed Income Securities
FIN 6360 Derivatives Markets
FIN 6382 Numerical and Statistical Methods in Finance
MATH 6313 Numerical Analysis
MECO 6303 Business Economics
OPRE 6301 Statistics and Data Analysis
OPRE 6335 Risk and Decision Analysis
PPPE 6321 Economics for Public Policy
STAT 6329 Applied Probability and Stochastic Processes
STAT 6331 Statistical Inference I
STAT 6337 Advanced Statistical Methods I
STAT 6338 Advanced Statistical Methods II
STAT 6347 Applied Time Series Analysis
STAT 6348 Applied Multivariate Analysis
STAT 6390 Topics in Statistics - Level 6
STAT 7330 Bayesian Data Analysis
STAT 7334 Nonparametric and Robust Statistical Methods
STAT 7338 Time Series Modeling and Filtering
"BMEN 6374 Genes, Proteins and Cell Biology for Engineers"
BIOL 6V00 Topics in Biological Sciences (Computational Molecular Evolution)
CS 5303 Computer Science I
MATH 5303 Advanced Calculus and Linear Algebra
STAT 5351 Probability and Statistics I (for Elective Group 2)
or STAT 5353 Probability and Statistics for Data Science and Bioinformatics (for Elective Groups 1 and 3)
CS 5343 Algorithm Analysis and Data Structures
MATH 6312 Combinatorics and Graph Theory
MATH 6341 Bioinformatics
or BIOL 5376 Applied Bioinformatics
MATH 6346 Medical Image Analysis
CS 6307 Introduction to Big Data Management and Analytics for non CS-Majors
CS 6314 Web Programming Languages
CS 6360 Database Design
CS 6375 Machine Learning
STAT 5352 Probability and Statistics II
STAT 6337 Advanced Statistical Methods I
STAT 6338 Advanced Statistical Methods II
STAT 6340 Statistical and Machine Learning
MATH 6341 Bioinformatics
or BIOL 5376 Applied Bioinformatics
MATH 6346 Medical Image Analysis
MATH 6341 Bioinformatics
or BIOL 5376 Applied Bioinformatics
MATH 6345 Mathematical Methods in Medicine and Biology
MATH 6346 Medical Image Analysis
BIOL 5375 Genes to Genomes
BIOL 5381 Genomics
BIOL 6315 Epigenetics
BIOL 6373 Proteomics
BIOL 6385 Computational Biology
or BMEN 6389 Computational Biology
or MATH 6343 Computational Biology
BIOL 5410 Biochemistry
BIOL 5420 Molecular Biology
STAT 5351 Probability and Statistics I (for Elective Group 2)
or STAT 5353 Probability and Statistics for Data Science and Bioinformatics (for Elective Groups 1 and 3)
MATH 5303 Advanced Calculus and Linear Algebra
CS 5303 Computer Science I
CS 5343 Algorithm Analysis and Data Structures
MATH 6312 Combinatorics and Graph Theory
MATH 6341 Bioinformatics
or BIOL 5376 Applied Bioinformatics
MATH 6346 Medical Image Analysis
CS 6307 Introduction to Big Data Management and Analytics for non CS-Majors
CS 6314 Web Programming Languages
CS 6360 Database Design
CS 6375 Machine Learning
STAT 5352 Probability and Statistics II
STAT 6337 Advanced Statistical Methods I
STAT 6338 Advanced Statistical Methods II
STAT 6340 Statistical and Machine Learning
MATH 6341 Bioinformatics
or BIOL 5376 Applied Bioinformatics
MATH 6346 Medical Image Analysis
MATH 6341 Bioinformatics
or BIOL 5376 Applied Bioinformatics
MATH 6346 Medical Image Analysis
MATH 6345 Mathematical Methods in Medicine and Biology
BIOL 5375 Genes to Genomes
BIOL 5381 Genomics
BIOL 6315 Epigenetics
BIOL 6373 Proteomics
BIOL 6385 Computational Biology
or BMEN 6389 Computational Biology
or MATH 6343 Computational Biology
BIOL 6V00 Topics in Biological Sciences (Computational Molecular Evolution)
BIOL 6V00 Topics in Biological Sciences (Introduction to Programming for Biological Sciences)
MATH 6301 Real Analysis
MATH 6302 Functional Analysis I
MATH 6303 Theory of Complex Functions I
MATH 6311 Abstract Algebra I
MATH 6315 Ordinary Differential Equations
MATH 6309 Differential Geometry
MATH 6310 Topology
MATH 6312 Combinatorics and Graph Theory
MATH 6313 Numerical Analysis
MATH 6316 Differential Equations
MATH 6318 Numerical Analysis of Differential Equations
MATH 6319 Principles and Techniques in Applied Mathematics I
MATH 6320 Principles and Techniques in Applied Mathematics II
MATH 6321 Optimization
MATH 6325 Nonlinear Analysis I
MATH 6340 Numerical Linear Algebra
MATH 6342 Scientific Computing
MATH 7313 Partial Differential Equations I
MATH 7319 Functional Analysis II
MATH 7361 Algebraic Geometry and Non-linear Equations
STAT 6331 Statistical Inference I
STAT 6332 Statistical Inference II
STAT 6337 Advanced Statistical Methods I
STAT 6338 Advanced Statistical Methods II
STAT 6339 Linear Statistical Models
STAT 6344 Probability Theory I
STAT 7330 Bayesian Data Analysis
STAT 7331 Multivariate Analysis
STAT 7334 Nonparametric and Robust Statistical Methods
STAT 7336 Nonparametric Curve Estimation
STAT 7338 Time Series Modeling and Filtering
STAT 7339 Advanced Regression Modeling
STAT 7340 Functional Data Analysis
STAT 7345 Advanced Probability and Stochastic Processes
CS 6307 Introduction to Big Data Management and Analytics for non CS-Majors
CS 6375 Machine Learning
MATH 6312 Combinatorics and Graph Theory
STAT 6340 Statistical and Machine Learning
